uid,latitude,longitude,date,split
apwq,41.697709,-73.28029,2017-08-31,train
apya,35.4417,-119.549,2014-08-27,test
apyv,37.2764,-120.954,2013-06-11,train
apzy,35.6420203172133,-79.2824103856224,2020-10-22,train
aqae,35.6581488159097,-79.2524534464081,2021-12-02,train
aqaf,39.16522,-96.91105,2014-06-02,train
aqah,39.57612,-105.0421,2017-07-30,test
aqbh,37.04702,-97.04936,2017-09-11,train
aqdc,35.98,-78.8048599702854,2019-04-17,train
aqdr,40.11487,-75.85933,2021-08-16,train
aqee,42.83409996,-72.47257647,2017-08-17,train
aqef,35.6417275556858,-79.2829541584464,2021-03-17,train
aqfl,35.6847368855427,-79.2030689872083,2015-06-10,train
aqgh,35.7073593672124,-79.1610501780793,2016-08-24,train
aqhq,35.794,-79.0206084878023,2016-12-13,train
aqhw,35.57,-78.9390833750717,2018-05-01,train
aqii,36.7254,-121.73,2020-09-29,test
aqis,35.8812635164465,-78.9278980913395,2016-05-09,train
aqjj,41.9553,-73.4448,2019-11-04,train
aqju,34.2127,-78.9184527406323,2013-08-12,test
aqjx,35.68225,-79.07802,2016-01-27,train
aqkm,35.7084505692694,-79.1590233884625,2021-08-11,train
aqkr,40.57635,-79.02029,2017-11-15,test
aqky,40.0289,-75.84969,2018-08-23,train
aqlc,35.84,-79.0600073005973,2020-06-04,train
aqmh,36.9634,-121.491,2018-09-26,test
aqmm,35.79,-79.030050361383,2019-09-04,train
aqnu,35.6530387965207,-79.2619447538819,2015-06-10,train
aqny,35.6859611610213,-79.200795028126,2014-10-08,train
aqoo,35.79,-79.0326209238238,2020-05-18,train
aqov,36.03,-78.6920128855207,2020-12-09,train
aqox,38.37611,-97.07583,2016-06-20,train
aqpf,35.6809309856853,-79.2101380339206,2017-02-14,train
aqqb,37.4125,-120.759,2021-01-29,train
aqqd,36.432,-79.0740465262357,2014-09-18,test
aqqh,39.93591,-77.44946,2020-10-07,train
aqqs,37.4271,-120.674,2013-12-10,train
aqqv,35.6307356910627,-79.3033703562938,2015-08-06,train
aqrc,35.6884363266626,-79.1961976760683,2020-08-13,train
aqri,41.33692,-75.88528,2018-05-10,train
aqrr,42.733333,-87.416667,2017-03-26,train
aqsg,42.60619,-83.53376,2017-06-08,train
aqta,35.892506028623,-79.0178774849184,2021-07-12,train
aqte,40.40194,-76.05892,2021-09-29,train
aqtk,47.91117,-90.48658,2017-08-15,test
aqtr,35.79,-79.0322254526791,2020-03-11,train
aqut,42.027378,-78.967089,2019-08-20,train
aqve,35.6999870996564,-79.174743366466,2013-09-18,train
aqvn,47.165333,-89.656667,2013-04-17,test
aqwz,38.81808029,-95.64281938,2019-07-08,test
aqxo,35.6908316482512,-79.19174862569,2019-01-15,train
aqyb,34.965,-79.0834883998165,2016-08-16,test
aqyz,41.3728,-72.3188,2019-07-02,test
aqzg,35.6259184332013,-79.3123178909436,2016-05-24,train
arcd,35.794,-79.0185816981855,2016-05-24,train
arck,43.6314,-76.2897,2018-08-15,test
ardi,40.38382,-76.0402,2019-07-22,train
argk,37.4271,-120.674,2014-06-10,train
argt,37.4542,-120.608,2018-05-08,train
arjl,38.785,-121.653,2017-03-21,train
arka,35.8801144198981,-78.918701302493,2015-09-09,train
arkx,43.6916,-109.99787,2020-09-22,train
arlq,36.3247,-119.079,2013-06-19,test
armb,35.6916300887807,-79.1902656088972,2018-07-11,train
armw,34.16522,-79.1209592907809,2019-07-30,test
arnp,35.6645097254615,-79.2406387459589,2018-06-13,train
aroo,35.8823194430045,-78.9363491946038,2016-09-20,train
aros,36.54,-79.0650495576928,2019-06-19,test
arpl,38.2996,-121.383,2018-01-23,train
arqh,36.16,-79.1000981878957,2020-08-24,train
arqj,35.87,-79.0866027350813,2017-09-19,train
arqn,36.17,-79.051850708237,2018-05-17,train
arro,35.75,-78.82,2020-09-24,train
artb,41.69747,-80.106079,2016-06-15,test
artv,35.638640252305,-79.2886884900452,2015-05-06,train
arur,36.15,-79.1060796889599,2020-06-18,train
arus,35.8878475291023,-78.9805932058111,2019-05-16,train
arwu,38.1526,-121.501,2017-07-18,train
arwv,37.8717,-121.526,2018-07-17,train
arxu,39.79722,-76.04278,2019-08-07,train
aryw,35.6607038256041,-79.2477077926712,2020-06-10,train
asat,36.6096,-121.561,2021-12-28,test
asau,35.976,-78.7519162939531,2015-12-01,train
asbi,35.8616357051329,-78.7708069953674,2014-01-15,train
ascv,35.794,-79.004,2013-02-12,train
ascy,35.6378950411441,-79.2900726390518,2015-06-22,train
ascz,41.3225,-80.344141,2020-07-29,test
asdo,44.877646,-93.557842,2013-09-23,train
asdr,36.4432,-120.302,2019-01-17,test
aseg,36.04,-79.0880857518741,2018-05-03,train
aseq,37.5368,-121.049,2019-08-13,train
asge,35.34306,-103.44917,2015-07-28,test
asgj,38.36472,-97.10194,2017-07-31,train
asgp,41.841242,-78.994719,2019-09-25,train
asgu,37.2639,-120.906,2020-05-21,train
asgy,41.035813,-80.536034,2019-11-06,test
asgz,37.4271,-120.674,2014-09-09,train
ashi,35.794,-79.0168515119272,2015-11-12,train
ashp,38.0601,-121.499,2013-07-16,train
asif,36.13,-79.1111219460554,2020-06-23,train
asin,37.3992,-121.032,2017-04-11,train
asjf,39.6242,-122.197,2014-02-11,test
askb,42.027378,-78.967089,2016-08-30,train
asmb,37.61429993,-97.62981051,2016-08-22,train
asoc,37.2486,-120.851,2020-07-14,train
asoh,41.9219,-124.146,2017-06-08,train
asos,37.9286,-121.561,2016-05-17,train
aspl,36.03,-78.7061809115815,2021-12-14,train
asqy,40.997554,-81.076051,2015-07-21,test
asrm,35.794,-79.0169009458203,2015-11-12,train
assf,35.6455600702275,-79.2758356778411,2019-04-10,train
assg,35.794,-79.0189771693302,2016-06-07,train
assj,38.8121,-121.774,2020-01-23,train
assl,37.4419,-121.003,2019-06-11,train
astc,35.837,-79.001,2016-02-17,train
astm,40.57079,-78.8355,2019-08-27,test
asur,47.66784,-90.9889,2017-08-15,test
asvb,41.95,-82.686667,2014-04-23,test
asvj,35.7014242926096,-79.172073936239,2013-04-23,train
asxp,34.965,-79.0830929286717,2016-07-25,test
asxw,38.0739,-121.212,2016-03-07,train
asyc,36.02,-76.31,2020-10-15,test
aszq,35.6583351186999,-79.2521074091564,2021-10-12,train
atab,39.21155,-97.00559,2016-07-11,train
ataj,41.55087787,-86.3616260258333,2020-07-07,train
atbg,36.14,-76.75,2019-07-29,test
atbu,35.66568,-79.048143166255,2015-07-25,train
atdm,34.446,-119.876,2013-03-27,test
atdz,35.6938391075791,-79.1861625957705,2016-12-13,train
atgo,39.823939,-79.921811,2013-08-17,test
atia,37.5368,-121.049,2019-02-06,train
atio,38.41491853,-95.87225908,2019-08-05,test
atle,37.4806,-121.031,2018-02-13,train
atlt,43.771667,-77.438333,2015-08-14,test
atma,37.1366,-120.762,2021-03-09,train
atmh,40.98745,-90.39981,2017-07-11,train
atnl,35.8756112036948,-78.8826598326893,2021-04-28,train
atnn,43.731667,-77.016667,2019-08-13,test
atnq,37.6003,-121.224,2013-08-13,train
atnr,35.62476,-78.7059323497208,2016-05-11,train
atns,42.516667,-79.893333,2019-04-22,test
atog,36.17,-79.0721680382982,2018-08-16,train
atqn,35.6472900247082,-79.27262247479,2018-03-22,train
atsh,37.9674,-121.464,2017-05-16,train
attw,41.632492,-80.440413,2016-07-21,test
atue,37.2141,-120.561,2016-09-13,train
atun,36.3264,-119.354,2016-07-18,test
atvb,35.6933068138927,-79.1871512736323,2017-04-18,train
atvc,35.65436,-79.0131548095648,2016-08-31,train
atve,35.8766050169258,-78.8906138122322,2021-10-12,train
atxa,36.16,-79.0999993201095,2020-07-21,train
auau,43.731667,-77.016667,2018-08-15,test
aubm,36.49,-78.8831569564107,2017-06-13,test
aucl,35.86626314799,-78.807842712614,2015-12-07,train
auco,41.890646,-78.925275,2013-08-20,train
audd,37.4788,-121.068,2017-03-14,train
audj,36.039,-79.0871465079054,2013-07-25,train
aufi,35.6610764311846,-79.2470157181679,2020-03-11,train
aufq,35.79,-79.0280730056593,2018-12-06,train
aufv,35.7045382106747,-79.1662901707471,2019-09-29,train
augy,35.69,-78.12,2020-07-16,test
auho,36.5597,-121.51,2018-04-26,test
aulp,41.047735,-81.00185,2017-08-03,test
aumk,35.8752695803966,-78.8799256522214,2020-12-10,train
aunk,34.4168,-119.544,2019-05-22,test
auoy,35.79,-79.0375148792401,2021-08-05,train
auqm,38.8121,-121.724,2015-07-07,train
aurz,35.8639028415662,-78.7889520111997,2015-02-11,train
auti,40.969888,-80.369248,2019-09-11,test
auts,41.80603,-77.19818,2021-08-30,test
auty,35.6824214080071,-79.2073697359073,2016-06-07,train
auuq,36.37,-78.8530809712642,2019-09-17,test
auuv,35.8854561660151,-78.961453942536,2018-03-22,train
auvo,41.0491,-121.762,2019-02-19,train
auvw,37.5394,-121.122,2014-05-13,train
auvz,35.89784777474,-79.0606301249614,2016-05-24,train
auwg,35.52,-79.0823514202753,2017-09-18,train
auwt,39.09599,-122.932,2017-06-19,test
avap,35.8847108060918,-78.9554884578789,2017-09-20,train
avas,42.052142,-78.876608,2013-08-19,train
avbb,37.9674,-121.464,2019-03-19,train
avdo,37.4972,-121.083,2018-01-09,train
avem,45.01082,-94.95729,2017-08-22,train
avfl,35.6369369125087,-79.2918522592032,2015-11-12,train
avhu,35.8,-79.0393933671776,2017-08-16,train
avib,36.055,-78.763,2014-07-02,train
avil,35.74,-79.02,2020-12-10,train
avkl,37.4956,-122.244,2018-01-08,train
avkn,35.8979409447304,-79.0613758105436,2016-05-24,train
avkx,35.84,-79.059315226094,2020-05-19,train
avmy,35.6621942479259,-79.244939494658,2019-09-04,train
avnf,36.03,-78.693504256685,2021-03-10,train
avni,35.794,-79.0123035937627,2015-02-11,train
avnv,35.6383741054618,-79.2891828289761,2015-05-20,train
avof,36.3247,-119.079,2013-07-23,test
avot,39.16522,-96.91105,2016-09-12,train
avpm,37.29192,-95.4521,2021-07-06,train
avqi,36.7722,-121.787,2018-12-05,test
avrd,37.6106,-121.229,2019-05-14,train
avrn,35.9002391378272,-79.0797693882365,2017-04-18,train
avro,35.9056119406077,-79.1227705901402,2019-10-17,train
avsn,34.9414,-120.573,2021-01-29,test
avts,35.47745,-76.81692,2014-04-10,test
avup,38.0739,-121.212,2021-03-17,train
avvp,35.49939,-97.67806,2017-08-09,train
avwf,35.6828206282718,-79.206628227511,2016-05-09,train
avxe,35.6450011618569,-79.276873789596,2019-06-11,train
avxh,39.1766,-122.189,2015-07-22,train
avxm,39.16522,-96.91105,2017-07-17,train
avxu,39.07775,-96.9059,2016-07-18,train
avys,35.6494990435065,-79.2685194616633,2016-10-18,train
avzx,35.8959533182682,-79.0454678514578,2015-07-23,train
awab,35.48,-79.0580793787667,2021-05-20,train
awcd,37.1145,-120.89,2020-04-14,train
awco,35.794,-79.0112160481146,2014-09-22,train
awdc,35.704564825359,-79.166240736854,2019-09-29,train
awde,35.6563922467447,-79.2557160833522,2013-09-18,train
awdn,37.2486,-120.851,2016-08-09,train
awen,35.683086775115,-79.20613388858,2015-12-07,train
awfl,37.9495,-121.182,2019-06-18,train
awhc,35.794,-79.0182850948269,2016-05-09,train
awig,37.2764,-120.954,2014-01-14,train
awij,34.98149,-77.79618,2013-06-12,test
awis,35.6731594978646,-79.2245727307037,2021-06-17,train
awjf,35.8641202382105,-78.7906919442247,2015-05-06,train
awkt,41.501567,-72.224735,2019-08-27,test
awmf,37.4583,-120.967,2016-02-09,train
awmx,36.7605,-119.513,2013-09-16,test
awnc,35.640316977417,-79.2855741547804,2021-12-02,train
awoa,46.27668,-88.06311,2017-06-20,test
awoe,35.794,-79.0118092548317,2014-12-30,train
awog,35.8692135310198,-78.831456089382,2017-06-21,train
awoh,35.9065746971753,-79.1304760078224,2020-03-11,train
awos,44.22932,-121.9161,2017-07-31,test
awpd,38.307,-121.794,2015-07-28,train
awqn,35.6439631891685,-79.2788017114266,2019-10-17,train
awqw,35.79,-79.0344994117614,2020-10-22,train
awri,35.8585610954492,-78.7461993711566,2018-08-09,train
awrj,41.61917,-80.30083,2017-09-26,test
awsa,37.63238,-98.69257,2015-08-24,test
awts,39.03917524,-95.69083603,2018-10-23,test
awul,35.8819157063794,-78.9331178904145,2016-07-19,train
awuz,36.6519,-120.632,2016-02-02,train
awvk,35.976,-78.7176147571744,2013-09-11,train
awvt,36.17,-79.0524439149541,2018-07-12,train
awwn,33.8011,-117.205,2017-01-19,test
awxg,35.8602381552767,-78.7596217116353,2013-06-27,train
axaz,37.61429993,-97.62981051,2016-09-26,train
axbh,33.4742,-117.138,2017-09-14,test
axbl,35.74,-79.0798302917276,2017-07-27,train
axci,35.656498705482,-79.2555183477799,2013-09-04,train
axct,35.8600828719593,-78.7583789023317,2013-06-27,train
axdf,37.8817,-121.249,2014-06-17,train
axeb,35.8841828428128,-78.9512629062467,2017-07-20,train
axgi,39.0803190688889,-86.4308666666667,2019-08-05,train
axhw,35.64607,-79.0183746086398,2016-05-25,train
axie,39.03917524,-95.69083603,2018-07-03,test
axkq,42.027378,-78.967089,2017-10-16,train
axlb,41.80433,-76.6642,2019-07-23,test
axml,35.8721018007226,-78.8545723424285,2019-05-16,train
axmp,35.6970328696972,-79.1802305285993,2015-06-22,train
axni,37.2639,-120.906,2021-02-24,train
axnl,35.6390927019384,-79.2878481138626,2014-11-25,train
axoz,37.9616,-122.339,2014-02-26,train
axpt,35.6695132861132,-79.2313451740574,2015-09-24,train
axqb,35.6578294396979,-79.2530466531252,2013-03-13,train
axqr,35.6756080488218,-79.2200248125391,2020-01-09,train
axru,36.20983,-76.72677,2016-07-20,test
axtg,37.4583,-120.967,2021-04-13,train
axux,34.6439,-120.43,2019-05-22,test
axvq,38.37080661,-98.79520846,2014-12-16,train
axwb,35.6724941307567,-79.225808578031,2021-10-12,train
axyl,35.794,-79.0099802007873,2014-07-16,train
axyt,37.3041,-120.901,2014-05-13,train
axyv,41.702596,-85.022696,2021-07-19,train
axzj,36.33,-79.0731567161601,2018-05-15,test
axzm,35.6874781980272,-79.1979772962197,2021-05-24,train
ayam,40.03006,-77.2996,2019-08-28,train
aybc,36.42,-79.0772597292868,2019-09-18,test
aydg,37.515,-121.012,2013-02-12,train
aydk,35.6490465938731,-79.2693598378459,2017-02-14,train
ayds,36.6039,-119.467,2015-06-15,test
ayef,43.2247,-79.2719,2018-08-14,train
ayew,35.674197470553,-79.2226448088731,2020-10-22,train
ayfi,35.13,-78.7215917469458,2019-07-23,test
ayfj,37.8717,-121.526,2018-08-21,train
ayfy,35.7015041366625,-79.1719256345597,2013-03-13,train
aygz,35.976,-78.7417252576638,2015-04-15,train
ayhg,35.714705020084,-79.1474064235856,2016-08-31,train
ayhj,48.344033,-87.8225,2015-08-27,test
ayin,41.992305,-78.929219,2013-10-07,train
ayiz,40.41446,-76.10177,2020-10-14,train
ayjf,41.286751,-80.428082,2015-10-07,test
ayle,35.6857482435467,-79.2011904992707,2014-11-25,train
aylk,40.82113,-77.47226,2018-08-02,test
aymx,39.150576,-96.930349,2021-08-30,train
ayna,32.6092,-116.475,2014-05-08,test
ayne,35.74,-79.0781495393624,2017-06-20,train
aynw,35.98,-78.8177851870426,2020-01-28,train
aypd,36.8754,-121.561,2015-08-24,test
ayrn,35.9070716037908,-79.1344529975938,2020-06-10,train
ayrq,41.33056,-75.0422,2020-08-26,train
ayrx,41.707665,-73.382964,2018-07-10,train
aysa,35.742,-79.2065359372013,2015-06-22,train
aysb,36.05,-76.68,2020-06-29,test
aysm,35.95,-79.242,2013-09-09,train
aysq,39.1766,-122.189,2019-05-21,train
aysy,36.17,-79.0520484438094,2018-05-17,train
aytj,44.0593136437097,-82.7703886474835,2017-04-02,train
ayuc,35.8644929181722,-78.7936746865533,2015-06-22,train
ayup,36.4184,-119.724,2018-06-18,test
ayvj,37.9674,-121.464,2016-12-16,train
ayyk,39.6375,-95.457,2019-10-14,test
ayze,40.064685,-76.900309,2018-06-20,train
ayzf,35.79,-79.0213499961987,2017-02-14,train
ayzo,35.8786237000515,-78.9067703331787,2015-05-20,train
azal,34.4395,-119.854,2020-04-22,test
azaz,36.7962,-121.782,2020-09-29,test
azba,35.857163545593,-78.7350140874245,2019-07-15,train
azcy,36.04,-79.0881846196603,2018-05-03,train
azde,37.42199569,-95.19710127,2021-09-20,train
azdp,47.513817,-87.545117,2019-08-21,test
azef,35.79,-79.035339787944,2021-04-28,train
azet,37.2616,-120.906,2014-05-13,train
azfb,37.335,-122.064,2016-02-01,train
azfm,35.6550615125288,-79.2581877780069,2014-06-23,train
azgk,34.9414,-120.573,2016-04-19,test
azhl,35.6684220840562,-79.2333719636742,2016-05-24,train
azie,36.7254,-121.73,2014-04-30,test
azis,38.0455,-121.469,2017-02-28,train
azkl,37.6003,-121.224,2014-09-09,train
azkq,35.6398379130993,-79.286463964856,2017-09-20,train
azlk,35.59,-78.945794545311,2019-06-01,train
azln,41.309434,-80.461686,2015-09-01,test
azly,35.6840449037504,-79.2043542684287,2015-07-23,train
azmc,37.5582,-121.164,2014-10-14,train
azmp,41.300686,-80.75819,2015-06-24,test
azni,38.8304499944051,-75.2481333255768,2019-08-07,train
aznr,37.5394,-121.122,2017-05-09,train
azoa,37.2583,-120.475,2017-05-09,train
azoe,43.89903,-110.6734,2017-08-15,train
azoh,40.960309,-81.111037,2017-06-29,test
azqj,37.6003,-121.224,2014-05-13,train
azql,40.53035,-75.06953,2017-08-31,train
azru,31.70541,-91.3745,2017-09-05,test
azsd,37.4583,-120.967,2019-06-11,train
azsz,37.6399,-121.78,2020-08-11,train
azti,41.80484,-76.65894,2021-05-28,test
aztk,35.8902078355261,-78.9994839072255,2020-05-15,train
azub,35.8657662413745,-78.8038657228426,2015-09-24,train
azvc,37.7705,-121.292,2013-09-17,train
azvh,34.41,-78.3,2019-01-14,test
azvj,36.9893,-121.533,2017-12-13,test
azwc,36.9044,-121.75,2019-05-30,test
azwk,35.6455068408589,-79.2759345456272,2019-04-10,train
azwx,35.7206134800025,-79.136432099319,2016-06-08,train
azxt,35.9009223844236,-79.0852377491722,2017-08-16,train
azyt,35.716461589249,-79.1441437866415,2013-05-07,train
azza,33.4742,-117.138,2017-05-17,test
baag,39.78806,-78.65517,2020-09-14,test
baav,35.62476,-78.7114007106565,2016-06-22,train
babh,35.6936261901046,-79.1865580669152,2017-02-14,train
bacc,35.7124161572327,-79.1516577383916,2021-09-13,train
baeh,37.3204,-120.983,2021-08-10,train
baen,35.68225,-79.07802,2016-06-07,train
bagu,35.7109523495952,-79.1543766025117,2016-05-11,train
bajg,38.99724,-108.0512,2017-07-23,train
baky,37.6031,-121.132,2015-03-25,train
bals,35.2,-79.104497804381,2018-07-25,train
bams,41.035813,-80.536034,2019-08-08,test
bane,44.9680153381476,-81.4862021891705,2017-08-09,train
banm,44.21011,-69.52274,2017-07-10,train
baoj,35.6814632793716,-79.2091493560587,2016-11-21,train
baop,35.625811974464,-79.312515626516,2016-06-07,train
baos,35.7170737269883,-79.1430068071004,2018-06-12,train
bapc,40.4189,-122.214,2015-05-20,train
bapf,39.21155,-97.00559,2013-06-24,train
bapo,39.97786,-80.0172,2019-08-05,test
bapu,38.8768,-94.70286,2014-08-05,test
barv,41.840833,-82.916667,2019-08-09,test
basj,35.435,-78.8796770903607,2014-08-12,train
basy,36.169,-79.0700423808952,2013-05-02,train
bato,41.38936,-85.83056,2017-07-06,train
batr,35.4265,-118.832,2020-04-08,test
bavg,36.7025,-121.709,2019-09-17,test
bavj,35.34,-79.046511847783,2021-09-29,train
bavo,41.992305,-78.929219,2014-08-14,train
bawe,35.6711900112252,-79.2282308387926,2015-05-06,train
bawf,36.5,-79.0663842728063,2019-05-28,test
baxo,35.8588716620839,-78.7486849897638,2020-05-18,train
bayk,35.7026485680882,-79.1697999771567,2014-07-15,train
bazp,35.79,-79.0355869574094,2021-04-28,train
bbah,37.515,-121.012,2013-04-09,train
bbbc,35.7174995619373,-79.1422158648109,2019-06-01,train
bbbm,40.0306,-77.29905,2021-07-22,train
bbbp,40.51208,-90.14863,2017-08-09,train
bbbs,40.91027,-79.221386,2018-07-18,test
bbcs,39.03917524,-95.69083603,2018-05-10,test
bbct,39.40763,-99.44667,2019-07-08,train
bbcy,37.9631,-101.75919,2017-06-08,train
bbdt,40.27296,-80.13728,2021-08-10,test
bbed,35.694504474687,-79.1849267484432,2016-07-19,train
bbfo,35.61,-78.9477830401967,2019-09-01,train
bbfy,47.46649,-116.6019,2017-08-04,test
bbgg,35.443,-78.8719716726785,2014-08-12,train
bbgp,36.4863,-121.47,2019-01-17,test
bbig,41.66553,-75.34247,2017-08-23,train
bbio,35.9019783109816,-79.0936888524366,2018-03-22,train
bbip,35.6826875548502,-79.2068753969764,2016-05-09,train
bbki,40.0258333333333,-85.3079444444444,2021-06-22,test
bblz,35.74,-79.0796325561552,2017-06-20,train
bbmf,48.62107,-113.1088,2017-09-04,train
bbms,38.31806,-96.99139,2019-06-03,train
bbov,35.6414347941583,-79.2834979312705,2021-05-24,train
bbpm,35.39,-80.08,2021-05-24,test
bbri,38.38889,-97.09306,2013-06-24,train
bbrp,39.1635,-122.916,2021-02-22,test
bbrr,35.7167011214078,-79.1436988816037,2018-08-22,train
bbsi,48.47916,-104.3491,2017-06-21,train
bbue,43.516667,-79.08,2018-08-14,train
bbur,41.7098691666667,-85.0363,2019-07-16,train
bbut,35.79,-79.028962815735,2019-04-10,train
bbvf,35.87002100427,-78.8379186977606,2018-01-10,train
bbvs,38.9353,-121.408,2019-04-16,train
bbwo,35.6417541703701,-79.2829047245533,2021-03-17,train
bbws,35.65436,-79.0116634384005,2016-08-24,train
bbzd,35.794,-79.0143303833795,2015-06-22,train
bbzs,35.76,-79.1074144040734,2020-08-20,train
bcbl,36.3264,-119.354,2017-01-05,test
bccc,35.71856414931,-79.1402385090871,2019-09-01,train
bccm,40.682492,-79.668053,2014-09-09,test
bcdh,36.3559,-119.279,2017-03-23,test
bcds,35.89,-78.88,2017-06-02,train
bcfd,37.2316,-120.876,2015-09-22,train
bcju,44.4076695906267,-83.2538151821378,2017-08-10,train
bcjw,35.64607,-79.0203631035256,2016-05-25,train
bckk,36.54,-79.0650989915859,2019-06-19,test
bckt,34.9414,-120.573,2015-04-27,test
bckw,36.42,-79.0771608615006,2019-08-28,test
bcln,39.99646,-79.23749,2021-07-13,test
bcng,35.75334,-97.86541,2017-09-11,train
bcnm,35.794,-79.004,2014-02-25,train
